index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
60.0,NFLX,2021-08-18,2021-08-20,5369.0,3714.0,525.0,2422.0,360.0,0.397227642,NFLX,2021-08-18,521.87,526.38,518.65,520.0,2581541.0,521.87,526.38,518.65,520.0
61.0,NFLX,2021-08-25,2021-08-27,8169.0,2481.0,550.0,553.0,1454.0,0.431379446,NFLX,2021-08-25,547.58,552.84,545.45,550.16,2063642.0,547.58,552.84,545.45,550.16
56.0,NFLX,2021-09-01,2021-09-03,20474.0,3011.0,585.0,18.0,3354.0,0.474464398,NFLX,2021-09-01,582.07,591.0,569.0,569.0,5621853.0,582.07,591.0,569.0,569.0
65.0,NFLX,2021-09-08,2021-09-10,14363.0,598.0,615.0,10.0,484.0,0.262317281,NFLX,2021-09-08,606.05,615.6,595.71,603.84,5421646.0,606.05,615.6,595.71,603.84
73.0,NFLX,2021-09-15,2021-09-17,5931.0,1310.0,580.0,1918.0,2473.0,0.654937142,NFLX,2021-09-15,582.87,584.62,575.37,578.17,2755410.0,582.87,584.62,575.37,578.17
65.0,NFLX,2021-09-22,2021-09-24,7627.0,925.0,595.0,282.0,693.0,0.454630675,NFLX,2021-09-22,590.65,595.65,579.69,579.69,4019824.0,590.65,595.65,579.69,579.69
64.0,NFLX,2021-09-29,2021-10-01,15687.0,4037.0,600.0,475.0,7287.0,0.577900304,NFLX,2021-09-29,599.06,609.88,588.01,589.01,6218396.0,599.06,609.88,588.01,589.01
71.0,NFLX,2021-10-06,2021-10-08,5922.0,734.0,635.0,22.0,2819.0,0.567268787,NFLX,2021-10-06,639.1,639.87,626.36,628.18,4572638.0,639.1,639.87,626.36,628.18
76.0,NFLX,2021-10-13,2021-10-15,11520.0,2485.0,630.0,1349.0,685.0,0.438330643,NFLX,2021-10-13,629.76,632.18,622.1,632.18,2421505.0,629.76,632.18,622.1,632.18
69.0,NFLX,2021-10-20,2021-10-22,15071.0,2556.0,635.0,2216.0,2361.0,0.264278521,NFLX,2021-10-20,625.14,637.4,617.15,625.57,10615864.0,625.14,637.4,617.15,625.57
76.0,NFLX,2021-10-27,2021-10-29,4266.0,3152.0,670.0,516.0,544.0,0.322119095,NFLX,2021-10-27,662.92,671.41,661.85,669.0,2275536.0,662.92,671.41,661.85,669.0
77.0,NFLX,2021-11-03,2021-11-05,6710.0,1640.0,685.0,293.0,566.0,0.612675164,NFLX,2021-11-03,688.29,689.39,677.27,677.27,2334215.0,688.29,689.39,677.27,677.27
72.0,NFLX,2021-11-10,2021-11-12,4743.0,2128.0,660.0,712.0,115.0,0.211109658,NFLX,2021-11-10,646.91,660.33,642.11,653.01,2405236.0,646.91,660.33,642.11,653.01
88.0,NFLX,2021-11-17,2021-11-19,36307.0,7468.0,700.0,191.0,514.0,0.344467737,NFLX,2021-11-17,691.69,700.99,686.09,690.0,2731900.0,691.69,700.99,686.09,690.0
65.0,NFLX,2021-11-24,2021-11-26,1433.0,489.0,655.0,819.0,3721.0,0.652306759,NFLX,2021-11-24,658.29,661.44,651.1,658.01,1866309.0,658.29,661.44,651.1,658.01
30.0,NFLX,2021-12-01,2021-12-03,4517.0,734.0,650.0,1173.0,1229.0,0.112757059,NFLX,2021-12-01,617.77,654.52,617.07,649.48,3891952.0,617.77,654.52,617.07,649.48
28.0,NFLX,2021-12-08,2021-12-10,2705.0,1106.0,630.0,645.0,454.0,0.457908514,NFLX,2021-12-08,628.08,632.46,623.2,630.0,2219100.0,628.08,632.46,623.2,630.0
67.0,NFLX,2021-12-15,2021-12-17,1144.0,523.0,605.0,726.0,194.0,0.443096526,NFLX,2021-12-15,605.04,605.69,584.51,598.18,2865305.0,605.04,605.69,584.51,598.18
35.0,NFLX,2021-12-22,2021-12-23,672.0,649.0,605.0,302.0,909.0,0.820032436,NFLX,2021-12-22,614.24,614.82,602.63,603.36,2332700.0,614.24,614.82,602.63,603.36
36.0,NFLX,2021-12-29,2021-12-31,998.0,662.0,610.0,643.0,597.0,0.540816057,NFLX,2021-12-29,610.54,613.98,604.68,610.71,1287343.0,610.54,613.98,604.68,610.71
32.0,NFLX,2022-01-05,2022-01-07,2235.0,549.0,590.0,618.0,608.0,0.139372929,NFLX,2022-01-05,567.52,592.84,566.88,592.0,4144700.0,567.52,592.84,566.88,592.0
38.0,NFLX,2022-01-12,2022-01-14,2933.0,791.0,540.0,1185.0,682.0,0.417809825,NFLX,2022-01-12,537.22,544.27,532.02,544.27,3785500.0,537.22,544.27,532.02,544.27
98.0,NFLX,2022-01-19,2022-01-21,579.0,505.0,515.0,822.0,1064.0,0.53073585,NFLX,2022-01-19,515.86,523.21,510.51,515.0,4346400.0,515.86,523.21,510.51,515.0
37.0,NFLX,2022-01-26,2022-01-28,1887.0,819.0,375.0,559.0,2348.0,0.22511404,NFLX,2022-01-26,359.7,382.66,356.62,378.27,12600700.0,359.7,382.66,356.62,378.27
76.0,NFLX,2022-02-02,2022-02-04,8860.0,3724.0,450.0,1590.0,2468.0,0.146997866,NFLX,2022-02-02,429.48,451.98,426.48,448.25,14301100.0,429.48,451.98,426.48,448.25
60.0,NFLX,2022-02-09,2022-02-11,493.0,84.0,402.5,79.0,423.0,0.684328377,NFLX,2022-02-09,412.89,412.98,398.79,408.65,7726400.0,412.89,412.98,398.79,408.65
57.0,NFLX,2022-02-16,2022-02-18,2493.0,831.0,395.0,955.0,1628.0,0.564324801,NFLX,2022-02-16,398.08,401.56,390.38,401.53,5267800.0,398.08,401.56,390.38,401.53
52.0,NFLX,2022-02-23,2022-02-25,1101.0,305.0,385.0,817.0,81.0,0.149454941,NFLX,2022-02-23,367.46,386.0,366.66,382.72,4606500.0,367.46,386.0,366.66,382.72
56.0,NFLX,2022-03-02,2022-03-04,1068.0,286.0,380.0,565.0,1704.0,0.530816789,NFLX,2022-03-02,380.03,389.22,375.21,388.93,5349400.0,380.03,389.22,375.21,388.93
48.0,NFLX,2022-03-09,2022-03-11,2006.0,499.0,360.0,800.0,1061.0,0.487717869,NFLX,2022-03-09,358.79,364.14,350.51,357.68,6516900.0,358.79,364.14,350.51,357.68
64.0,NFLX,2022-03-16,2022-03-18,762.0,435.0,352.5,431.0,352.0,0.57594049,NFLX,2022-03-16,357.53,359.99,343.06,348.2,6972600.0,357.53,359.99,343.06,348.2
60.0,NFLX,2022-03-23,2022-03-25,1664.0,1478.0,380.0,580.0,567.0,0.405729393,NFLX,2022-03-23,374.49,382.46,374.49,379.77,3727000.0,374.49,382.46,374.49,379.77
48.0,NFLX,2022-03-30,2022-04-01,416.0,850.0,380.0,826.0,2789.0,0.520439855,NFLX,2022-03-30,381.47,392.7,378.63,389.55,4020600.0,381.47,392.7,378.63,389.55
39.0,NFLX,2022-04-06,2022-04-08,817.0,323.0,375.0,649.0,342.0,0.319649957,NFLX,2022-04-06,368.35,376.47,362.73,374.15,4346069.0,368.35,376.47,362.73,374.15
45.0,NFLX,2022-04-13,2022-04-14,2583.0,2187.0,350.0,2913.0,990.0,0.556197969,NFLX,2022-04-13,350.43,352.0,341.15,343.92,3218301.0,350.43,352.0,341.15,343.92
38.0,NFLX,2022-04-20,2022-04-22,18535.0,0.0,245.0,795.0,3555.0,0.136481973,NFLX,2022-04-20,226.19,248.7,212.51,245.2,132949906.0,226.19,248.7,212.51,245.2
29.0,NFLX,2022-04-27,2022-04-29,16278.0,1873.0,200.0,5373.0,2806.0,0.190663849,NFLX,2022-04-27,188.54,200.19,187.77,194.01,22221313.0,188.54,200.19,187.77,194.01
41.0,NFLX,2022-05-04,2022-05-06,2095.0,698.0,197.5,717.0,814.0,0.737417968,NFLX,2022-05-04,204.01,204.38,191.01,197.65,12152936.0,204.01,204.38,191.01,197.65
35.0,NFLX,2022-05-11,2022-05-13,541.0,91.0,172.5,567.0,2087.0,0.301583093,NFLX,2022-05-11,166.37,180.92,165.55,176.09,12621443.0,166.37,180.92,165.55,176.09
25.0,NFLX,2022-05-18,2022-05-20,1633.0,1310.0,187.5,862.0,693.0,0.171660715,NFLX,2022-05-18,177.19,187.7,176.27,186.72,9633159.0,177.19,187.7,176.27,186.72
34.0,NFLX,2022-05-25,2022-05-27,1264.0,829.0,187.5,336.0,479.0,0.490521363,NFLX,2022-05-25,187.83,188.87,180.17,180.28,8506591.0,187.83,188.87,180.17,180.28
52.0,NFLX,2022-06-01,2022-06-03,6648.0,2867.0,200.0,551.0,1202.0,0.239445699,NFLX,2022-06-01,192.91,202.74,191.66,198.7,8399133.0,192.91,202.74,191.66,198.7
43.0,NFLX,2022-06-08,2022-06-10,6866.0,1104.0,205.0,526.0,1807.0,0.389751105,NFLX,2022-06-08,202.83,207.38,197.64,197.95,7233893.0,202.83,207.38,197.64,197.95
47.0,NFLX,2022-06-15,2022-06-17,2224.0,1375.0,182.5,828.0,327.0,0.466185134,NFLX,2022-06-15,180.11,183.85,168.53,169.26,12377899.0,180.11,183.85,168.53,169.26
37.0,NFLX,2022-06-22,2022-06-24,902.0,800.0,172.5,537.0,1468.0,0.750348165,NFLX,2022-06-22,178.89,182.82,170.2,170.75,11987752.0,178.89,182.82,170.2,170.75
41.0,NFLX,2022-06-29,2022-07-01,3080.0,2066.0,180.0,2023.0,620.0,0.425208713,NFLX,2022-06-29,178.36,180.66,175.1,179.55,5755126.0,178.36,180.66,175.1,179.55
34.0,NFLX,2022-07-06,2022-07-08,729.0,722.0,182.5,803.0,1932.0,0.615041411,NFLX,2022-07-06,184.06,186.22,180.82,185.2,5743915.0,184.06,186.22,180.82,185.2
31.0,NFLX,2022-07-13,2022-07-15,1445.0,659.0,170.0,3768.0,4102.0,0.804902202,NFLX,2022-07-13,176.56,179.18,169.7,170.5,12707624.0,176.56,179.18,169.7,170.5
64.0,NFLX,2022-07-20,2022-07-22,18691.0,2273.0,215.0,114.0,7317.0,0.520220917,NFLX,2022-07-20,216.44,216.97,200.1,208.17,53861090.0,216.44,216.97,200.1,208.17
67.0,NFLX,2022-07-27,2022-07-29,6348.0,3773.0,225.0,507.0,723.0,0.579999273,NFLX,2022-07-27,226.75,227.78,214.58,216.48,10481938.0,226.75,227.78,214.58,216.48
40.0,NFLX,2022-08-03,2022-08-05,2345.0,926.0,227.5,435.0,1057.0,0.514806442,NFLX,2022-08-03,226.73,228.1,222.42,224.79,6392376.0,226.73,228.1,222.42,224.79
43.0,NFLX,2022-08-10,2022-08-12,9638.0,3572.0,240.0,586.0,4998.0,0.654737237,NFLX,2022-08-10,244.11,244.54,236.6,236.99,9221276.0,244.11,244.54,236.6,236.99
54.0,NFLX,2022-08-17,2022-08-19,4164.0,3193.0,240.0,2708.0,4854.0,0.567867909,NFLX,2022-08-17,241.15,244.24,237.56,241.18,5615921.0,241.15,244.24,237.56,241.18
33.0,NFLX,2022-08-24,2022-08-26,1313.0,629.0,227.5,837.0,1939.0,0.634000607,NFLX,2022-08-24,229.61,234.1,223.94,225.66,5420881.0,229.61,234.1,223.94,225.66
37.0,NFLX,2022-08-31,2022-09-02,1938.0,703.0,227.5,952.0,5512.0,0.456167083,NFLX,2022-08-31,223.56,233.88,223.43,227.0,8592988.0,223.56,233.88,223.43,227.0
37.0,NFLX,2022-09-07,2022-09-09,2078.0,960.0,227.5,656.0,1109.0,0.556781701,NFLX,2022-09-07,228.96,229.33,218.27,220.21,8141441.0,228.96,229.33,218.27,220.21
48.0,NFLX,2022-09-14,2022-09-16,3668.0,1132.0,227.5,999.0,1737.0,0.376075323,NFLX,2022-09-14,224.12,228.0,215.8,219.82,8218602.0,224.12,228.0,215.8,219.82
40.0,NFLX,2022-09-21,2022-09-23,2404.0,799.0,242.5,949.0,2441.0,0.338660432,NFLX,2022-09-21,236.87,248.3,236.68,242.67,9136157.0,236.87,248.3,236.68,242.67
41.0,NFLX,2022-09-28,2022-09-30,3449.0,989.0,237.5,845.0,3599.0,0.755021812,NFLX,2022-09-28,245.2,246.65,227.38,229.69,17542756.0,245.2,246.65,227.38,229.69
43.0,NFLX,2022-10-05,2022-10-07,12886.0,3405.0,240.0,2049.0,1631.0,0.488359092,NFLX,2022-10-05,236.73,241.59,227.38,238.76,10809126.0,236.73,241.59,227.38,238.76
31.0,NFLX,2022-10-12,2022-10-14,2186.0,932.0,215.0,3769.0,8869.0,0.669202412,NFLX,2022-10-12,220.87,223.67,212.64,214.3,12936897.0,220.87,223.67,212.64,214.3
74.0,NFLX,2022-10-19,2022-10-21,23541.0,4951.0,275.0,666.0,13237.0,0.354761711,NFLX,2022-10-19,272.38,279.3,262.66,265.0,46630414.0,272.38,279.3,262.66,265.0
68.0,NFLX,2022-10-26,2022-10-28,32236.0,9210.0,300.0,614.0,9157.0,0.49099138,NFLX,2022-10-26,298.62,305.63,288.04,290.04,15696083.0,298.62,305.63,288.04,290.04
53.0,NFLX,2022-11-02,2022-11-04,3782.0,695.0,285.0,2509.0,3211.0,0.198505659,NFLX,2022-11-02,273.0,287.33,272.84,286.4,10322329.0,273.0,287.33,272.84,286.4
39.0,NFLX,2022-11-09,2022-11-11,2324.0,506.0,257.5,739.0,1727.0,0.432172214,NFLX,2022-11-09,269.74,260.9,254.22,259.66,7265900.0,269.74,260.9,254.22,259.66
73.0,NFLX,2022-11-16,2022-11-18,12833.0,4389.0,310.0,1116.0,2698.0,0.363580898,NFLX,2022-11-16,306.02,310.49,303.61,309.94,8032967.0,306.02,310.49,303.61,309.94
51.0,NFLX,2022-11-23,2022-11-25,6710.0,830.0,287.5,935.0,5066.0,0.734178064,NFLX,2022-11-23,291.5,292.47,283.76,285.91,5911924.0,291.5,292.47,283.76,285.91
58.0,NFLX,2022-11-30,2022-12-02,4940.0,831.0,307.5,26.0,1184.0,0.526494127,NFLX,2022-11-30,305.53,308.26,280.41,281.37,16024916.0,305.53,308.26,280.41,281.37
50.0,NFLX,2022-12-07,2022-12-09,5923.0,1891.0,305.0,2816.0,8781.0,0.615396407,NFLX,2022-12-07,308.42,309.61,302.1,306.5,7799187.0,308.42,309.61,302.1,306.5
