index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
90.0,NVDA,2021-08-18,2021-08-20,12388.0,7604.0,195.0,7508.0,4688.0,0.394103871,NVDA,2021-08-18,190.17,196.1,189.77,194.76,28626585.0,190.4,196.34,190.0,195.0
69.0,NVDA,2021-08-25,2021-08-27,54477.0,9509.0,222.5,561.0,16597.0,0.499967053,NVDA,2021-08-25,221.86,224.42,216.95,217.1,34813012.0,222.13,224.7,217.22,217.37
36.0,NVDA,2021-09-01,2021-09-03,27235.0,7368.0,225.0,6031.0,9098.0,0.463528127,NVDA,2021-09-01,224.17,226.73,223.33,224.61,20197941.0,224.41,226.97,223.56,224.85
34.0,NVDA,2021-09-08,2021-09-10,43937.0,5126.0,225.0,3515.0,5069.0,0.380565237,NVDA,2021-09-08,223.15,225.86,219.54,224.89,25470307.0,223.39,226.1,219.77,225.13
121.0,NVDA,2021-09-15,2021-09-17,12454.0,4572.0,222.5,2545.0,2108.0,0.561607182,NVDA,2021-09-15,223.17,223.43,219.43,222.85,16671410.0,223.41,223.67,219.66,223.09
28.0,NVDA,2021-09-22,2021-09-24,37885.0,7796.0,215.0,4024.0,12580.0,0.712579243,NVDA,2021-09-22,219.18,219.37,211.74,213.42,26900919.0,219.41,219.6,211.96,213.65
37.0,NVDA,2021-09-29,2021-10-01,24289.0,1808.0,210.0,6272.0,4380.0,0.256541051,NVDA,2021-09-29,204.95,209.95,204.45,209.18,21862400.0,205.17,210.17,204.67,209.4
32.0,NVDA,2021-10-06,2021-10-08,21998.0,8437.0,205.0,3083.0,6793.0,0.561077758,NVDA,2021-10-06,206.78,206.98,200.59,200.99,29751534.0,207.0,207.2,200.8,201.2
60.0,NVDA,2021-10-13,2021-10-15,5926.0,4503.0,207.5,4559.0,8022.0,0.601656834,NVDA,2021-10-13,209.17,209.68,206.91,208.96,18084205.0,209.39,209.9,207.13,209.18
31.0,NVDA,2021-10-20,2021-10-22,9276.0,9440.0,220.0,4547.0,8290.0,0.564592536,NVDA,2021-10-20,220.8,224.09,219.59,222.8,14642969.0,221.03,224.33,219.82,223.04
41.0,NVDA,2021-10-27,2021-10-29,10992.0,3958.0,245.0,3968.0,12483.0,0.53025159,NVDA,2021-10-27,244.25,250.64,242.56,244.48,24624914.0,244.51,250.9,242.82,244.74
49.0,NVDA,2021-11-03,2021-11-05,37958.0,6584.0,265.0,850.0,8079.0,0.568000848,NVDA,2021-11-03,265.7,267.56,262.07,266.42,24016373.0,265.98,267.84,262.35,266.7
55.0,NVDA,2021-11-10,2021-11-12,35979.0,9946.0,300.0,7095.0,17885.0,0.364411117,NVDA,2021-11-10,294.28,308.17,287.48,293.25,63687775.0,294.59,308.5,287.78,293.56
83.0,NVDA,2021-11-17,2021-11-19,13747.0,8440.0,305.0,2993.0,505.0,0.321343199,NVDA,2021-11-17,292.3,304.77,287.7,303.86,42896110.0,292.61,305.09,288.0,304.18
52.0,NVDA,2021-11-24,2021-11-26,37670.0,5979.0,320.0,6170.0,15486.0,0.775960778,NVDA,2021-11-24,326.39,328.2,308.95,314.28,43562221.0,326.74,328.55,309.28,314.61
53.0,NVDA,2021-12-01,2021-12-03,11414.0,2380.0,332.5,729.0,1271.0,0.181697022,NVDA,2021-12-01,314.06,332.58,313.51,331.88,48625632.0,314.35,332.89,313.8,332.19
43.0,NVDA,2021-12-08,2021-12-10,40672.0,6521.0,320.0,5031.0,7981.0,0.38754627,NVDA,2021-12-08,317.96,322.6,313.92,319.69,47599566.0,318.26,322.9,314.21,319.99
110.0,NVDA,2021-12-15,2021-12-17,23784.0,12912.0,305.0,9544.0,1208.0,0.386839839,NVDA,2021-12-15,304.31,304.71,278.12,283.74,69894880.0,304.59,305.0,278.38,284.0
32.0,NVDA,2021-12-22,2021-12-23,5274.0,9454.0,285.0,9013.0,14130.0,0.832147649,NVDA,2021-12-22,293.73,295.27,284.22,288.64,39555344.0,294.0,295.55,284.49,288.91
33.0,NVDA,2021-12-29,2021-12-31,38325.0,7377.0,300.0,6462.0,10782.0,0.529160246,NVDA,2021-12-29,299.73,305.2,293.39,302.45,34345990.0,300.01,305.48,293.66,302.73
30.0,NVDA,2022-01-05,2022-01-07,22528.0,4452.0,290.0,5776.0,6181.0,0.196012279,NVDA,2022-01-05,275.78,293.88,275.07,289.22,49852876.0,276.04,294.16,275.33,289.49
31.0,NVDA,2022-01-12,2022-01-14,37559.0,7247.0,285.0,2134.0,1720.0,0.330937268,NVDA,2022-01-12,279.73,285.68,275.82,280.41,38377154.0,279.99,285.95,276.08,280.67
111.0,NVDA,2022-01-19,2022-01-21,2157.0,788.0,261.25,725.0,1984.0,0.210850371,NVDA,2022-01-19,250.44,265.18,250.29,260.55,48877065.0,250.67,265.43,250.52,260.79
21.0,NVDA,2022-01-26,2022-01-28,5128.0,5909.0,225.0,4670.0,19668.0,0.588320761,NVDA,2022-01-26,227.51,240.34,222.79,232.18,75666474.0,227.72,240.57,223.0,232.4
32.0,NVDA,2022-02-02,2022-02-04,20271.0,6884.0,252.5,830.0,4964.0,0.483040681,NVDA,2022-02-02,252.18,257.93,245.3,257.7,54392711.0,252.42,258.17,245.53,257.94
37.0,NVDA,2022-02-09,2022-02-11,56058.0,8695.0,265.0,1429.0,9971.0,0.566663866,NVDA,2022-02-09,266.8,267.0,253.29,255.98,52477125.0,267.05,267.25,253.53,256.22
51.0,NVDA,2022-02-16,2022-02-18,21714.0,11799.0,265.0,4345.0,3127.0,0.521092376,NVDA,2022-02-16,264.86,265.57,255.28,262.35,73336118.0,265.11,265.82,255.52,262.59
33.0,NVDA,2022-02-23,2022-02-25,31555.0,5332.0,240.0,2629.0,2154.0,0.105766127,NVDA,2022-02-23,223.66,241.32,222.8,237.8,56703960.0,223.87,241.55,223.01,238.02
39.0,NVDA,2022-03-02,2022-03-04,9129.0,1849.0,242.5,738.0,2055.0,0.518195969,NVDA,2022-03-02,242.02,243.9,233.97,237.38,38993885.0,242.2,244.09,234.15,237.56
32.0,NVDA,2022-03-09,2022-03-11,15563.0,1897.0,227.5,862.0,5785.0,0.626539211,NVDA,2022-03-09,229.96,232.02,222.3,223.7,49311765.0,230.14,232.2,222.47,223.87
79.0,NVDA,2022-03-16,2022-03-18,11531.0,9385.0,232.5,869.0,5941.0,0.805983894,NVDA,2022-03-16,244.77,245.78,231.54,234.82,67193420.0,244.96,245.97,231.72,235.0
57.0,NVDA,2022-03-23,2022-03-25,26240.0,9432.0,260.0,8363.0,26264.0,0.472445617,NVDA,2022-03-23,256.14,265.91,255.56,261.06,50250301.0,256.34,266.12,255.75,261.26
49.0,NVDA,2022-03-30,2022-04-01,25977.0,6376.0,280.0,3265.0,23760.0,0.396049196,NVDA,2022-03-30,276.69,284.74,274.82,282.82,46384126.0,276.9,284.96,275.03,283.04
30.0,NVDA,2022-04-06,2022-04-08,43346.0,726.0,250.0,9569.0,16821.0,0.352145415,NVDA,2022-04-06,243.88,252.81,239.85,249.15,70437026.0,244.07,253.0,240.03,249.34
32.0,NVDA,2022-04-13,2022-04-14,43679.0,7669.0,225.0,9901.0,2563.0,0.460306431,NVDA,2022-04-13,221.86,224.83,214.39,217.11,51733817.0,222.03,225.0,214.55,217.28
29.0,NVDA,2022-04-20,2022-04-22,26589.0,9833.0,220.0,4738.0,11970.0,0.335878231,NVDA,2022-04-20,214.66,226.53,211.84,225.0,46933255.0,214.82,226.7,212.0,225.17
23.0,NVDA,2022-04-27,2022-04-29,17583.0,2146.0,190.0,6461.0,5334.0,0.330673324,NVDA,2022-04-27,184.01,191.52,182.76,185.84,49984191.0,184.15,191.67,182.9,185.98
45.0,NVDA,2022-05-04,2022-05-06,6491.0,1844.0,202.5,397.0,985.0,0.517440409,NVDA,2022-05-04,203.18,203.84,187.37,199.08,64934993.0,203.34,204.0,187.51,199.23
39.0,NVDA,2022-05-11,2022-05-13,21062.0,2973.0,175.0,3356.0,7848.0,0.254978855,NVDA,2022-05-11,166.17,177.39,165.55,173.34,67067958.0,166.3,177.53,165.68,173.47
23.0,NVDA,2022-05-18,2022-05-20,27494.0,6383.0,180.0,8085.0,5649.0,0.182404183,NVDA,2022-05-18,169.25,181.04,168.51,176.92,54557783.0,169.38,181.18,168.64,177.05
53.0,NVDA,2022-05-25,2022-05-27,18833.0,8909.0,170.0,3682.0,3764.0,0.496971649,NVDA,2022-05-25,169.62,170.98,159.88,160.08,78172831.0,169.75,171.11,160.0,160.2
63.0,NVDA,2022-06-01,2022-06-03,28536.0,8614.0,190.0,1389.0,3657.0,0.293244693,NVDA,2022-06-01,183.06,190.39,181.08,187.1,54492944.0,183.2,190.53,181.22,187.24
45.0,NVDA,2022-06-08,2022-06-10,5887.0,2947.0,187.5,3027.0,9557.0,0.45383251,NVDA,2022-06-08,186.38,191.69,185.25,187.89,36345293.0,186.48,191.8,185.35,187.99
68.0,NVDA,2022-06-15,2022-06-17,22003.0,9097.0,165.0,6788.0,6880.0,0.549125807,NVDA,2022-06-15,165.18,168.59,159.17,160.86,56424674.0,165.27,168.68,159.26,160.95
47.0,NVDA,2022-06-22,2022-06-24,18068.0,7466.0,165.0,4201.0,9602.0,0.448442046,NVDA,2022-06-22,163.51,166.53,161.71,162.17,43823916.0,163.6,166.62,161.8,162.26
39.0,NVDA,2022-06-29,2022-07-01,11737.0,772.0,155.0,6033.0,18360.0,0.513062648,NVDA,2022-06-29,155.33,158.11,151.62,158.05,48261871.0,155.42,158.2,151.7,158.14
37.0,NVDA,2022-07-06,2022-07-08,26169.0,6146.0,150.0,3876.0,15019.0,0.607222288,NVDA,2022-07-06,151.22,153.1,147.81,150.02,52935749.0,151.3,153.19,147.89,150.1
38.0,NVDA,2022-07-13,2022-07-15,3187.0,832.0,147.0,3140.0,10109.0,0.727968356,NVDA,2022-07-13,151.56,153.66,144.57,145.82,52220658.0,151.64,153.75,144.65,145.9
60.0,NVDA,2022-07-20,2022-07-22,47753.0,5414.0,177.5,35.0,8727.0,0.555514607,NVDA,2022-07-20,177.97,179.23,167.92,169.38,76095748.0,178.07,179.32,168.01,169.47
55.0,NVDA,2022-07-27,2022-07-29,30162.0,9070.0,175.0,2904.0,9410.0,0.673804113,NVDA,2022-07-27,177.8,179.26,169.04,170.23,57009100.0,177.9,179.36,169.13,170.32
51.0,NVDA,2022-08-03,2022-08-05,19126.0,5719.0,187.5,1800.0,3757.0,0.581325308,NVDA,2022-08-03,188.83,189.58,181.27,181.74,41837614.0,188.93,189.68,181.37,181.84
41.0,NVDA,2022-08-10,2022-08-12,15568.0,7489.0,175.0,4652.0,21900.0,0.774724675,NVDA,2022-08-10,180.87,181.08,173.07,176.88,59775230.0,180.97,181.18,173.17,176.98
44.0,NVDA,2022-08-17,2022-08-19,39384.0,9502.0,185.0,9084.0,13888.0,0.416096427,NVDA,2022-08-17,183.25,186.78,181.35,185.13,44704599.0,183.35,186.88,181.45,185.23
37.0,NVDA,2022-08-24,2022-08-26,13167.0,2795.0,172.5,3431.0,10302.0,0.534927686,NVDA,2022-08-24,172.12,173.96,168.86,170.03,52294908.0,172.22,174.06,168.95,170.12
33.0,NVDA,2022-08-31,2022-09-02,32265.0,3040.0,155.0,8756.0,14931.0,0.367272483,NVDA,2022-08-31,150.86,155.31,149.5,153.76,57402617.0,150.94,155.4,149.59,153.84
26.0,NVDA,2022-09-07,2022-09-09,10987.0,2601.0,135.0,7112.0,17084.0,0.693516728,NVDA,2022-09-07,137.1,138.34,133.43,135.6,51278823.0,137.14,138.38,133.46,135.63
66.0,NVDA,2022-09-14,2022-09-16,11935.0,898.0,132.0,2966.0,9029.0,0.464826749,NVDA,2022-09-14,131.25,132.87,129.1,132.51,58865667.0,131.28,132.9,129.13,132.54
44.0,NVDA,2022-09-21,2022-09-23,8531.0,2872.0,138.0,791.0,2613.0,0.254024041,NVDA,2022-09-21,132.58,140.27,131.07,132.1,80788556.0,132.61,140.31,131.1,132.13
36.0,NVDA,2022-09-28,2022-09-30,7100.0,3562.0,128.0,1220.0,1377.0,0.491872512,NVDA,2022-09-28,127.33,128.2,123.51,124.07,54255185.0,127.36,128.23,123.54,124.1
49.0,NVDA,2022-10-05,2022-10-07,4776.0,2516.0,133.0,707.0,1507.0,0.497620505,NVDA,2022-10-05,132.06,133.18,126.18,129.08,50725978.0,132.09,133.21,126.21,129.11
28.0,NVDA,2022-10-12,2022-10-14,6329.0,2692.0,117.0,1417.0,1272.0,0.436571647,NVDA,2022-10-12,114.97,117.32,113.42,115.76,49271597.0,115.0,117.35,113.45,115.79
41.0,NVDA,2022-10-19,2022-10-21,12966.0,4959.0,122.0,4233.0,4725.0,0.369331423,NVDA,2022-10-19,120.48,123.47,118.31,118.76,52326372.0,120.51,123.5,118.34,118.79
52.0,NVDA,2022-10-26,2022-10-28,14501.0,2812.0,133.0,665.0,4460.0,0.302517617,NVDA,2022-10-26,128.93,133.85,127.05,128.66,53567008.0,128.96,133.88,127.08,128.69
46.0,NVDA,2022-11-02,2022-11-04,35090.0,9695.0,140.0,814.0,9501.0,0.195726999,NVDA,2022-11-02,132.16,142.06,132.08,138.46,67279902.0,132.19,142.1,132.11,138.5
51.0,NVDA,2022-11-09,2022-11-11,13423.0,7855.0,140.0,5034.0,19815.0,0.426088459,NVDA,2022-11-09,137.72,142.07,137.56,141.58,45452913.0,137.76,142.11,137.59,141.62
64.0,NVDA,2022-11-16,2022-11-18,8278.0,2557.0,162.5,2231.0,5913.0,0.45160811,NVDA,2022-11-16,159.06,163.58,158.69,161.58,64971227.0,159.1,163.62,158.73,161.62
62.0,NVDA,2022-11-23,2022-11-25,63946.0,6597.0,165.0,1122.0,9957.0,0.437362078,NVDA,2022-11-23,165.15,165.23,160.44,160.94,42734917.0,165.19,165.27,160.48,160.98
60.0,NVDA,2022-11-30,2022-12-02,21293.0,5212.0,160.0,4117.0,14681.0,0.845684965,NVDA,2022-11-30,169.23,169.3,155.97,156.97,56529800.0,169.23,169.3,155.97,156.97
49.0,NVDA,2022-12-07,2022-12-09,20552.0,4859.0,160.0,7011.0,15347.0,0.587264631,NVDA,2022-12-07,161.2,161.86,156.67,157.72,37188559.0,161.2,161.86,156.67,157.72
